"","SenatorDem","RepresentativeDem","Prop1Pass","Prop2Pass","PartyAffiliation","Gender","Age","State","DemSpending","RepSpending","Prop1Spending","Prop2Spending"
"173",FALSE,TRUE,TRUE,TRUE,NA,"Female",29.9345133290741,"CA",98.7612820318804,198.778476187378,26.8902465088495,70.7977089695554
"174",FALSE,FALSE,FALSE,TRUE,NA,"Female",31.4651907566297,"CA",100.298494662627,206.651049703407,31.0343328755898,72.3332887973237
"175",TRUE,FALSE,FALSE,FALSE,NA,"Female",32.1785849157373,"CA",88.9901786211966,200.76398374922,31.9587996014182,69.2333474433122
"176",FALSE,FALSE,FALSE,FALSE,NA,"Female",25.9851966599393,"CA",96.3285862167702,200.342763135953,36.1402862629706,69.6599557980189
"177",TRUE,TRUE,TRUE,TRUE,NA,"Female",35.8327228464704,"CA",101.219845155509,205.551376361292,30.3156091370424,69.0452461215541
"178",FALSE,TRUE,TRUE,TRUE,NA,"Female",35.5029656145621,"CA",85.2932452454618,197.210396486716,31.3851274873954,68.6498461271242
"179",TRUE,TRUE,FALSE,TRUE,NA,"Female",31.8443362491273,"CA",107.915170998577,198.789172137533,26.0680379012607,69.5404100117074
"180",FALSE,TRUE,FALSE,TRUE,NA,"Female",31.958229574724,"CA",93.5233813715248,202.896832135832,31.7463217090918,72.2529271279607
"181",FALSE,TRUE,FALSE,FALSE,NA,"Female",37.0661624827173,"CA",94.4759886272756,196.956273978843,32.2562466266159,69.9032986566962
"182",FALSE,TRUE,TRUE,TRUE,NA,"Female",28.7317532984915,"CA",110.373314145615,200.935138143447,32.3194542093626,71.8934492020842
"183",FALSE,TRUE,TRUE,TRUE,NA,"Female",33.2977952179883,"CA",102.973254745296,202.193690734313,28.0859155256125,69.7072266023037
"184",FALSE,FALSE,TRUE,TRUE,NA,"Female",30.4788444444135,"CA",97.4873683997018,201.468987322749,29.8110975372446,71.3861271643954
"185",FALSE,TRUE,TRUE,TRUE,NA,"Female",33.1625543682299,"CA",93.9013360827052,197.948974391126,31.0127783883346,67.1142167378915
"186",TRUE,TRUE,FALSE,TRUE,NA,"Female",30.1076571350747,"CA",109.108475137848,193.388626633319,29.9458455900172,66.7443525838628
"187",FALSE,TRUE,TRUE,TRUE,NA,"Female",31.8126381087382,"CA",103.302775862424,200.241786574863,30.5436770992536,71.4997547826065
"188",TRUE,TRUE,FALSE,TRUE,NA,"Female",30.2065774270875,"CA",99.6465283313923,194.47639304098,31.6506689621068,66.6339174375332
"189",TRUE,TRUE,FALSE,FALSE,NA,"Female",28.2319034610264,"CA",98.1166176788598,197.443106332508,30.412896349175,70.4109657129823
"190",TRUE,TRUE,TRUE,TRUE,NA,"Female",30.0000054081761,"CA",100.417522834971,198.311920227566,31.6971126003279,70.0871223197609
"191",TRUE,FALSE,FALSE,FALSE,NA,"Female",30.7142443799013,"CA",108.439350338202,202.281794940587,32.3334751437252,71.4727499870996
